anorm = sqrt((x-truex)' * la * (x-truex)), err2_a = norm(la*x-b) / norm(b), err2_b = norm(x-truex)
1000 iterations
iter = 789      errA=1.9972168626402934e-9      err2_a=6.2867933430143645e-18      err2_b=9.819206320143444e-9
iter = 790      errA=1.9972168625689748e-9      err2_a=6.2889258250459656e-18      err2_b=9.819206319747322e-9
iter = 791      errA=1.99721686250028e-9      err2_a=6.28686237598815e-18      err2_b=9.81920631938454e-9
iter = 792      errA=1.997216862443158e-9      err2_a=6.294986690320813e-18      err2_b=9.819206319040941e-9
iter = 793      errA=1.997216862386187e-9      err2_a=6.295055098338329e-18      err2_b=9.819206318699248e-9
iter = 794      errA=1.9972168623292227e-9      err2_a=6.294928231372739e-18      err2_b=9.81920631835754e-9
iter = 795      errA=1.997216862272266e-9      err2_a=6.29694037262015e-18      err2_b=9.819206318015815e-9
iter = 796      errA=1.997216862215569e-9      err2_a=6.2885630198971275e-18      err2_b=9.819206317683452e-9
iter = 797      errA=1.997216862162545e-9      err2_a=6.297267916830849e-18      err2_b=9.819206317372531e-9
iter = 798      errA=1.99721686210831e-9      err2_a=6.295064278349846e-18      err2_b=9.81920631708379e-9
iter = 799      errA=1.9972168620559917e-9      err2_a=6.296811690399836e-18      err2_b=9.819206316801127e-9
iter = 800      errA=1.997216862003778e-9      err2_a=6.297057095600611e-18      err2_b=9.819206316520656e-9
iter = 801      errA=1.9972168619620128e-9      err2_a=6.286548380922786e-18      err2_b=9.81920631627293e-9
iter = 802      errA=1.9972168619217853e-9      err2_a=6.287202949093227e-18      err2_b=9.819206316037475e-9
iter = 803      errA=1.997216861885147e-9      err2_a=6.280496426943076e-18      err2_b=9.819206315820123e-9
iter = 804      errA=1.9972168618494244e-9      err2_a=6.288465551093963e-18      err2_b=9.819206315611677e-9
iter = 805      errA=1.9972168618137117e-9      err2_a=6.286293285773469e-18      err2_b=9.819206315403779e-9
iter = 806      errA=1.9972168617776446e-9      err2_a=6.286457288505679e-18      err2_b=9.819206315196244e-9
iter = 807      errA=1.997216861744243e-9      err2_a=6.286456985943494e-18      err2_b=9.81920631499685e-9
iter = 808      errA=1.9972168617108456e-9      err2_a=6.2883930792661866e-18      err2_b=9.81920631479745e-9
iter = 809      errA=1.997216861674401e-9      err2_a=6.28836220830397e-18      err2_b=9.819206314589158e-9
iter = 810      errA=1.9972168616383887e-9      err2_a=6.2944609841514e-18      err2_b=9.819206314380002e-9
iter = 811      errA=1.997216861601242e-9      err2_a=6.294464991545717e-18      err2_b=9.819206314155075e-9
iter = 812      errA=1.99721686156127e-9      err2_a=6.288262632145894e-18      err2_b=9.819206313921494e-9
iter = 813      errA=1.997216861521334e-9      err2_a=6.296647068506089e-18      err2_b=9.819206313687653e-9
iter = 814      errA=1.997216861481402e-9      err2_a=6.288787834357301e-18      err2_b=9.819206313453803e-9
iter = 815      errA=1.9972168614414746e-9      err2_a=6.297752342202567e-18      err2_b=9.819206313219942e-9
iter = 816      errA=1.9972168614015524e-9      err2_a=6.2887879351383554e-18      err2_b=9.819206312986072e-9
iter = 817      errA=1.9972168613616252e-9      err2_a=6.297814808090628e-18      err2_b=9.819206312752213e-9
iter = 818      errA=1.9972168613234066e-9      err2_a=6.295626103565195e-18      err2_b=9.81920631252097e-9
iter = 819      errA=1.9972168612862133e-9      err2_a=6.295628122782784e-18      err2_b=9.819206312298369e-9
iter = 820      errA=1.997216861248992e-9      err2_a=6.295524324257223e-18      err2_b=9.819206312076011e-9
iter = 821      errA=1.997216861211189e-9      err2_a=6.295459734165818e-18      err2_b=9.819206311846172e-9
iter = 822      errA=1.9972168611730665e-9      err2_a=6.287856115790409e-18      err2_b=9.819206311614171e-9
iter = 823      errA=1.99721686113345e-9      err2_a=6.295524267696746e-18      err2_b=9.819206311376847e-9
iter = 824      errA=1.9972168610936605e-9      err2_a=6.295520363354085e-18      err2_b=9.819206311137277e-9
iter = 825      errA=1.9972168610530753e-9      err2_a=6.299368769339297e-18      err2_b=9.819206310885721e-9
iter = 826      errA=1.9972168610009852e-9      err2_a=6.299241981043896e-18      err2_b=9.819206310602336e-9
iter = 827      errA=1.9972168609455815e-9      err2_a=6.2898130303253856e-18      err2_b=9.819206310305749e-9
iter = 828      errA=1.99721686089066e-9      err2_a=6.287987020405624e-18      err2_b=9.819206309974397e-9
iter = 829      errA=1.9972168608328993e-9      err2_a=6.299244729171038e-18      err2_b=9.819206309626825e-9
iter = 830      errA=1.9972168607737943e-9      err2_a=6.29184468689449e-18      err2_b=9.819206309266075e-9
iter = 831      errA=1.9972168607133758e-9      err2_a=6.299566257386608e-18      err2_b=9.819206308894248e-9
iter = 832      errA=1.9972168606537584e-9      err2_a=6.301525463249007e-18      err2_b=9.819206308514004e-9
iter = 833      errA=1.997216860594176e-9      err2_a=6.294522552049154e-18      err2_b=9.819206308133506e-9
iter = 834      errA=1.997216860534559e-9      err2_a=6.297913304438198e-18      err2_b=9.819206307753271e-9
iter = 835      errA=1.997216860474922e-9      err2_a=6.30813787163768e-18      err2_b=9.819206307373835e-9
iter = 836      errA=1.9972168604152847e-9      err2_a=6.299544813144052e-18      err2_b=9.819206306994402e-9
iter = 837      errA=1.9972168603557294e-9      err2_a=6.299544938019606e-18      err2_b=9.81920630661368e-9
iter = 838      errA=1.997216860285169e-9      err2_a=6.299676510663226e-18      err2_b=9.819206306211608e-9
iter = 839      errA=1.9972168602157944e-9      err2_a=6.2996442720552354e-18      err2_b=9.819206305802012e-9
iter = 840      errA=1.9972168601441246e-9      err2_a=6.3060914151818945e-18      err2_b=9.819206305374781e-9
iter = 841      errA=1.997216860068205e-9      err2_a=6.301829398064597e-18      err2_b=9.819206304928069e-9
iter = 842      errA=1.997216859980549e-9      err2_a=6.299547312189675e-18      err2_b=9.819206304431526e-9
iter = 843      errA=1.997216859888577e-9      err2_a=6.306086268544929e-18      err2_b=9.819206303907472e-9
iter = 844      errA=1.997216859795932e-9      err2_a=6.299547294108521e-18      err2_b=9.81920630335457e-9
iter = 845      errA=1.997216859703538e-9      err2_a=6.295959789692445e-18      err2_b=9.81920630277491e-9
iter = 846      errA=1.9972168596115526e-9      err2_a=6.310444737802533e-18      err2_b=9.819206302194022e-9
iter = 847      errA=1.997216859519563e-9      err2_a=6.3063206337133795e-18      err2_b=9.819206301613146e-9
iter = 848      errA=1.9972168594275438e-9      err2_a=6.306419956981881e-18      err2_b=9.819206301032516e-9
iter = 849      errA=1.9972168593347457e-9      err2_a=6.317310714703273e-18      err2_b=9.819206300468364e-9
iter = 850      errA=1.997216859242635e-9      err2_a=6.317273990398503e-18      err2_b=9.819206299935192e-9
iter = 851      errA=1.9972168591531117e-9      err2_a=6.304425199506058e-18      err2_b=9.81920629941332e-9
iter = 852      errA=1.9972168590637787e-9      err2_a=6.306379900109012e-18      err2_b=9.819206298896832e-9
iter = 853      errA=1.9972168589744105e-9      err2_a=6.301696376679223e-18      err2_b=9.819206298380607e-9
iter = 854      errA=1.997216858885066e-9      err2_a=6.302015827997872e-18      err2_b=9.819206297863577e-9
iter = 855      errA=1.997216858796065e-9      err2_a=6.312329367500732e-18      err2_b=9.819206297343651e-9
iter = 856      errA=1.997216858706901e-9      err2_a=6.3082928766161094e-18      err2_b=9.819206296821446e-9
iter = 857      errA=1.9972168586151e-9      err2_a=6.301750701718452e-18      err2_b=9.81920629628838e-9
iter = 858      errA=1.9972168585227815e-9      err2_a=6.308228528245022e-18      err2_b=9.819206295734047e-9
iter = 859      errA=1.997216858428451e-9      err2_a=6.30172041401052e-18      err2_b=9.819206295134045e-9
iter = 860      errA=1.9972168583214656e-9      err2_a=6.301624645295874e-18      err2_b=9.819206294520549e-9
iter = 861      errA=1.9972168582147258e-9      err2_a=6.2956889977804516e-18      err2_b=9.819206293908815e-9
iter = 862      errA=1.9972168581202365e-9      err2_a=6.306276949983877e-18      err2_b=9.819206293309662e-9
iter = 863      errA=1.9972168580275696e-9      err2_a=6.3083079836172885e-18      err2_b=9.819206292751687e-9
iter = 864      errA=1.997216857935744e-9      err2_a=6.306047427946122e-18      err2_b=9.81920629221811e-9
iter = 865      errA=1.997216857846873e-9      err2_a=6.301830158285106e-18      err2_b=9.819206291695479e-9
iter = 866      errA=1.997216857758941e-9      err2_a=6.295815747378999e-18      err2_b=9.819206291191342e-9
iter = 867      errA=1.997216857683255e-9      err2_a=6.305942575921863e-18      err2_b=9.8192062907191e-9
iter = 868      errA=1.9972168576089794e-9      err2_a=6.306004984279775e-18      err2_b=9.819206290265257e-9
iter = 869      errA=1.9972168575357722e-9      err2_a=6.2957832570510916e-18      err2_b=9.819206289832038e-9
iter = 870      errA=1.9972168574632984e-9      err2_a=6.308046436084366e-18      err2_b=9.819206289393599e-9
iter = 871      errA=1.9972168573889977e-9      err2_a=6.305977016018646e-18      err2_b=9.819206288939993e-9
iter = 872      errA=1.997216857312163e-9      err2_a=6.30610963697279e-18      err2_b=9.819206288480494e-9
iter = 873      errA=1.9972168572351525e-9      err2_a=6.308103719271223e-18      err2_b=9.819206288018722e-9
iter = 874      errA=1.9972168571601876e-9      err2_a=6.299885805695483e-18      err2_b=9.819206287538782e-9
iter = 875      errA=1.9972168570722194e-9      err2_a=6.306169625704043e-18      err2_b=9.819206287035651e-9
iter = 876      errA=1.997216856983526e-9      err2_a=6.3060053794149206e-18      err2_b=9.819206286519727e-9
iter = 877      errA=1.9972168568943664e-9      err2_a=6.308167819211656e-18      err2_b=9.819206286000137e-9
iter = 878      errA=1.997216856805801e-9      err2_a=6.304590662122197e-18      err2_b=9.819206285485271e-9
iter = 879      errA=1.997216856717971e-9      err2_a=6.294522431897932e-18      err2_b=9.819206284984298e-9
iter = 880      errA=1.9972168566409985e-9      err2_a=6.2857247666924064e-18      err2_b=9.819206284500897e-9
iter = 881      errA=1.9972168565644905e-9      err2_a=6.297700167049248e-18      err2_b=9.819206284034257e-9
iter = 882      errA=1.9972168564882005e-9      err2_a=6.3080025317726435e-18      err2_b=9.819206283577154e-9
iter = 883      errA=1.9972168564168144e-9      err2_a=6.305896903675728e-18      err2_b=9.819206283145677e-9
iter = 884      errA=1.9972168563474694e-9      err2_a=6.29777941837393e-18      err2_b=9.819206282728467e-9
iter = 885      errA=1.997216856278098e-9      err2_a=6.295709089710666e-18      err2_b=9.819206282311497e-9
iter = 886      errA=1.9972168562072515e-9      err2_a=6.295871810210063e-18      err2_b=9.819206281885902e-9
iter = 887      errA=1.99721685613522e-9      err2_a=6.304577473570625e-18      err2_b=9.8192062814473e-9
iter = 888      errA=1.9972168560583387e-9      err2_a=6.298030706289219e-18      err2_b=9.819206280988049e-9
iter = 889      errA=1.9972168559827596e-9      err2_a=6.306031436011726e-18      err2_b=9.819206280517989e-9
iter = 890      errA=1.9972168558947236e-9      err2_a=6.304643781536483e-18      err2_b=9.819206280017025e-9
iter = 891      errA=1.997216855805197e-9      err2_a=6.302642268409605e-18      err2_b=9.819206279497756e-9
iter = 892      errA=1.9972168557136575e-9      err2_a=6.28801829873805e-18      err2_b=9.819206278968557e-9
iter = 893      errA=1.9972168556234493e-9      err2_a=6.292766743403269e-18      err2_b=9.819206278419637e-9
iter = 894      errA=1.9972168555318238e-9      err2_a=6.298027918098814e-18      err2_b=9.819206277887865e-9
iter = 895      errA=1.997216855440617e-9      err2_a=6.292637543634432e-18      err2_b=9.819206277365395e-9
iter = 896      errA=1.9972168553512805e-9      err2_a=6.2948958630763564e-18      err2_b=9.819206276847228e-9
iter = 897      errA=1.9972168552618932e-9      err2_a=6.2928272765649876e-18      err2_b=9.819206276330104e-9
iter = 898      errA=1.9972168551739e-9      err2_a=6.3017676401067145e-18      err2_b=9.819206275828479e-9
iter = 899      errA=1.9972168550963773e-9      err2_a=6.292795068865388e-18      err2_b=9.81920627535086e-9
iter = 900      errA=1.9972168550206154e-9      err2_a=6.302605556361273e-18      err2_b=9.81920627489149e-9
iter = 901      errA=1.9972168549465265e-9      err2_a=6.294707602001196e-18      err2_b=9.819206274445224e-9
iter = 902      errA=1.9972168548707832e-9      err2_a=6.2956951478529975e-18      err2_b=9.819206273974902e-9
iter = 903      errA=1.9972168547829242e-9      err2_a=6.302631128678544e-18      err2_b=9.819206273475431e-9
iter = 904      errA=1.9972168546932177e-9      err2_a=6.299700036676019e-18      err2_b=9.819206272962493e-9
iter = 905      errA=1.997216854603513e-9      err2_a=6.3016245713131514e-18      err2_b=9.819206272445637e-9
iter = 906      errA=1.9972168545119634e-9      err2_a=6.299631424451521e-18      err2_b=9.819206271923619e-9
iter = 907      errA=1.9972168544193436e-9      err2_a=6.294721754910244e-18      err2_b=9.819206271372926e-9
iter = 908      errA=1.9972168543263884e-9      err2_a=6.302242209187004e-18      err2_b=9.819206270803108e-9
iter = 909      errA=1.997216854233434e-9      err2_a=6.294608655375737e-18      err2_b=9.81920627023272e-9
iter = 910      errA=1.997216854138999e-9      err2_a=6.295732751494903e-18      err2_b=9.819206269670536e-9
iter = 911      errA=1.9972168540478055e-9      err2_a=6.2946410885381015e-18      err2_b=9.819206269143294e-9
iter = 912      errA=1.9972168539581147e-9      err2_a=6.292666106078541e-18      err2_b=9.81920626862601e-9
iter = 913      errA=1.9972168538691324e-9      err2_a=6.302472797050823e-18      err2_b=9.81920626811382e-9
iter = 914      errA=1.9972168537812846e-9      err2_a=6.299480654267943e-18      err2_b=9.81920626761468e-9
iter = 915      errA=1.9972168537064885e-9      err2_a=6.2944777193795855e-18      err2_b=9.819206267167603e-9
iter = 916      errA=1.9972168536336143e-9      err2_a=6.294411191148552e-18      err2_b=9.819206266736379e-9
iter = 917      errA=1.9972168535614597e-9      err2_a=6.299475552654343e-18      err2_b=9.819206266309618e-9
iter = 918      errA=1.997216853488553e-9      err2_a=6.301637329962097e-18      err2_b=9.819206265878649e-9
iter = 919      errA=1.9972168534130573e-9      err2_a=6.3045990113217726e-18      err2_b=9.819206265442607e-9
iter = 920      errA=1.9972168533378765e-9      err2_a=6.294664335965209e-18      err2_b=9.819206264999275e-9
iter = 921      errA=1.9972168532635775e-9      err2_a=6.304666648607726e-18      err2_b=9.819206264541313e-9
iter = 922      errA=1.997216853185553e-9      err2_a=6.305990942308426e-18      err2_b=9.819206264068798e-9
iter = 923      errA=1.997216853099118e-9      err2_a=6.294445324477973e-18      err2_b=9.819206263581947e-9
iter = 924      errA=1.9972168530109003e-9      err2_a=6.2926298417580245e-18      err2_b=9.819206263081117e-9
iter = 925      errA=1.9972168529224974e-9      err2_a=6.304636156886031e-18      err2_b=9.819206262579391e-9
iter = 926      errA=1.9972168528347497e-9      err2_a=6.299636909759624e-18      err2_b=9.81920626208971e-9
iter = 927      errA=1.997216852759797e-9      err2_a=6.294733548656663e-18      err2_b=9.819206261647034e-9
iter = 928      errA=1.9972168526842702e-9      err2_a=6.304573663032602e-18      err2_b=9.819206261211241e-9
iter = 929      errA=1.9972168526110714e-9      err2_a=6.299638620815817e-18      err2_b=9.81920626078461e-9
iter = 930      errA=1.9972168525406188e-9      err2_a=6.292629578847555e-18      err2_b=9.81920626036494e-9
iter = 931      errA=1.997216852471117e-9      err2_a=6.294597776244323e-18      err2_b=9.819206259954176e-9
iter = 932      errA=1.997216852402163e-9      err2_a=6.2900588517077016e-18      err2_b=9.819206259557012e-9
iter = 933      errA=1.9972168523339655e-9      err2_a=6.297362235865221e-18      err2_b=9.819206259166341e-9
iter = 934      errA=1.997216852266546e-9      err2_a=6.290136490086297e-18      err2_b=9.819206258767015e-9
iter = 935      errA=1.997216852197026e-9      err2_a=6.287939099404337e-18      err2_b=9.819206258353742e-9
iter = 936      errA=1.9972168521245395e-9      err2_a=6.297830389005934e-18      err2_b=9.819206257931587e-9
iter = 937      errA=1.9972168520508956e-9      err2_a=6.290203387480851e-18      err2_b=9.819206257501061e-9
iter = 938      errA=1.9972168519778e-9      err2_a=6.290136687473883e-18      err2_b=9.819206257064459e-9
iter = 939      errA=1.9972168519025693e-9      err2_a=6.297830455691165e-18      err2_b=9.819206256619222e-9
iter = 940      errA=1.997216851825701e-9      err2_a=6.289896590376489e-18      err2_b=9.819206256157182e-9
iter = 941      errA=1.997216851748968e-9      err2_a=6.299515231528264e-18      err2_b=9.819206255680374e-9
iter = 942      errA=1.997216851672105e-9      err2_a=6.299515212037064e-18      err2_b=9.819206255218327e-9
iter = 943      errA=1.9972168515961328e-9      err2_a=6.2944176485374495e-18      err2_b=9.819206254767175e-9
iter = 944      errA=1.9972168515213027e-9      err2_a=6.302404600991426e-18      err2_b=9.819206254327077e-9
iter = 945      errA=1.9972168514476315e-9      err2_a=6.299704435670309e-18      err2_b=9.819206253895472e-9
iter = 946      errA=1.997216851373925e-9      err2_a=6.294827084839538e-18      err2_b=9.819206253464698e-9
iter = 947      errA=1.9972168513036065e-9      err2_a=6.292667622789392e-18      err2_b=9.819206253042917e-9
iter = 948      errA=1.997216851234094e-9      err2_a=6.3018983496677305e-18      err2_b=9.819206252630496e-9
iter = 949      errA=1.9972168511652953e-9      err2_a=6.301898472574621e-18      err2_b=9.819206252224197e-9
iter = 950      errA=1.9972168510951587e-9      err2_a=6.299917009273505e-18      err2_b=9.819206251803933e-9
iter = 951      errA=1.997216851021947e-9      err2_a=6.292352425132967e-18      err2_b=9.819206251367955e-9
iter = 952      errA=1.9972168509463125e-9      err2_a=6.302025424783861e-18      err2_b=9.819206250919849e-9
iter = 953      errA=1.9972168508703074e-9      err2_a=6.3019630500639785e-18      err2_b=9.819206250468023e-9
iter = 954      errA=1.997216850795585e-9      err2_a=6.292831038248226e-18      err2_b=9.81920625000699e-9
iter = 955      errA=1.9972168507189867e-9      err2_a=6.294764900967926e-18      err2_b=9.819206249527919e-9
iter = 956      errA=1.9972168506328156e-9      err2_a=6.294829244562878e-18      err2_b=9.819206249042005e-9
iter = 957      errA=1.9972168505466374e-9      err2_a=6.2852676891887134e-18      err2_b=9.819206248556112e-9
iter = 958      errA=1.997216850470365e-9      err2_a=6.3019591482709685e-18      err2_b=9.819206248083205e-9
iter = 959      errA=1.9972168503944763e-9      err2_a=6.292728564723532e-18      err2_b=9.819206247633794e-9
iter = 960      errA=1.997216850322405e-9      err2_a=6.304856511609287e-18      err2_b=9.819206247216255e-9
iter = 961      errA=1.997216850253152e-9      err2_a=6.3017010530124894e-18      err2_b=9.819206246812453e-9
iter = 962      errA=1.9972168501966573e-9      err2_a=6.304600861159277e-18      err2_b=9.819206246444532e-9
iter = 963      errA=1.9972168501396422e-9      err2_a=6.2979592428966205e-18      err2_b=9.819206246096509e-9
iter = 964      errA=1.997216850086054e-9      err2_a=6.298087253146758e-18      err2_b=9.81920624576294e-9
iter = 965      errA=1.99721685003057e-9      err2_a=6.2947649262544714e-18      err2_b=9.819206245448826e-9
iter = 966      errA=1.997216849975412e-9      err2_a=6.29785866802239e-18      err2_b=9.819206245140715e-9
iter = 967      errA=1.9972168499199207e-9      err2_a=6.295859020972408e-18      err2_b=9.819206244827188e-9
iter = 968      errA=1.9972168498644244e-9      err2_a=6.295693627149968e-18      err2_b=9.819206244513675e-9
iter = 969      errA=1.997216849811626e-9      err2_a=6.2946324635158964e-18      err2_b=9.819206244209447e-9
iter = 970      errA=1.99721684975862e-9      err2_a=6.292392407052999e-18      err2_b=9.819206243907317e-9
iter = 971      errA=1.997216849705431e-9      err2_a=6.2926830886510756e-18      err2_b=9.819206243611824e-9
iter = 972      errA=1.9972168496554293e-9      err2_a=6.2996281471082085e-18      err2_b=9.819206243326456e-9
iter = 973      errA=1.997216849616363e-9      err2_a=6.294617602474052e-18      err2_b=9.819206243073779e-9
iter = 974      errA=1.9972168495778356e-9      err2_a=6.299497338854057e-18      err2_b=9.819206242842273e-9
iter = 975      errA=1.997216849542121e-9      err2_a=6.294619155537533e-18      err2_b=9.81920624262402e-9
iter = 976      errA=1.9972168495089145e-9      err2_a=6.3017852645203575e-18      err2_b=9.819206242414743e-9
iter = 977      errA=1.9972168494773522e-9      err2_a=6.2995300967880325e-18      err2_b=9.81920624222534e-9
iter = 978      errA=1.997216849457306e-9      err2_a=6.29474995676738e-18      err2_b=9.819206242063452e-9
iter = 979      errA=1.997216849438259e-9      err2_a=6.298138085722443e-18      err2_b=9.819206241923818e-9
iter = 980      errA=1.997216849418213e-9      err2_a=6.297849923141764e-18      err2_b=9.819206241792033e-9
iter = 981      errA=1.9972168494001415e-9      err2_a=6.297978721945313e-18      err2_b=9.819206241665145e-9
iter = 982      errA=1.997216849380893e-9      err2_a=6.308173130009241e-18      err2_b=9.819206241543493e-9
iter = 983      errA=1.9972168493600456e-9      err2_a=6.294721756089987e-18      err2_b=9.819206241437301e-9
iter = 984      errA=1.997216849339883e-9      err2_a=6.294654103822634e-18      err2_b=9.819206241337476e-9
iter = 985      errA=1.9972168493198206e-9      err2_a=6.3047166238835506e-18      err2_b=9.819206241240796e-9
iter = 986      errA=1.997216849302767e-9      err2_a=6.294586786493269e-18      err2_b=9.819206241153729e-9
iter = 987      errA=1.9972168492856903e-9      err2_a=6.2947783524191726e-18      err2_b=9.819206241067466e-9
iter = 988      errA=1.997216849268592e-9      err2_a=6.299589459053541e-18      err2_b=9.819206240982001e-9
iter = 989      errA=1.997216849252571e-9      err2_a=6.299524981976472e-18      err2_b=9.81920624090355e-9
iter = 990      errA=1.997216849239315e-9      err2_a=6.2996491147703115e-18      err2_b=9.819206240834753e-9
iter = 991      errA=1.9972168492260014e-9      err2_a=6.289966250607646e-18      err2_b=9.819206240782432e-9
iter = 992      errA=1.9972168492225277e-9      err2_a=6.299389483850907e-18      err2_b=9.819206240762603e-9
iter = 993      errA=1.9972168492188504e-9      err2_a=6.2995537307065444e-18      err2_b=9.81920624074393e-9
iter = 994      errA=1.9972168492163805e-9      err2_a=6.29267403286606e-18      err2_b=9.81920624073191e-9
iter = 995      errA=1.99721684921371e-9      err2_a=6.292673912956799e-18      err2_b=9.819206240721401e-9
iter = 996      errA=1.997216849211004e-9      err2_a=6.302676159517074e-18      err2_b=9.819206240711156e-9
iter = 997      errA=1.99721684920831e-9      err2_a=6.298060121558106e-18      err2_b=9.819206240701455e-9
iter = 998      errA=1.997216849205586e-9      err2_a=6.2979316427573025e-18      err2_b=9.819206240692002e-9
iter = 999      errA=1.9972168492032775e-9      err2_a=6.308186466502975e-18      err2_b=9.819206240683955e-9
iter = 1000      errA=1.9972168492009407e-9      err2_a=6.308186466502975e-18      err2_b=9.819206240676153e-9
