anorm = sqrt((x-truex)' * la * (x-truex)), err2_a = norm(la*x-b) / norm(b), err2_b = norm(x-truex)
1000 iterations
iter = 829      errA=1.393318204442227e-13      err2_a=2.3974195643989985e-19      err2_b=2.723359435909112e-13
iter = 830      errA=1.393317120414036e-13      err2_a=2.385182595482079e-19      err2_b=2.7233528230523026e-13
iter = 831      errA=1.393319170675739e-13      err2_a=2.3510620813781767e-19      err2_b=2.7233610914343437e-13
iter = 832      errA=1.3933190580012811e-13      err2_a=2.346899076532936e-19      err2_b=2.7233618988961397e-13
iter = 833      errA=1.39331777147793e-13      err2_a=2.319579869786593e-19      err2_b=2.7233588795387086e-13
iter = 834      errA=1.3933176943430915e-13      err2_a=2.3177753067046176e-19      err2_b=2.7233581990135593e-13
iter = 835      errA=1.3933158090726347e-13      err2_a=2.2980716760379724e-19      err2_b=2.723355763695781e-13
iter = 836      errA=1.3933158390302245e-13      err2_a=2.287431070891965e-19      err2_b=2.7233557209284193e-13
iter = 837      errA=1.393315620638529e-13      err2_a=2.286776711909156e-19      err2_b=2.723354366977575e-13
iter = 838      errA=1.393313835068026e-13      err2_a=2.26707055835665e-19      err2_b=2.723352386821431e-13
iter = 839      errA=1.3933114308211545e-13      err2_a=2.2499738245222986e-19      err2_b=2.7233495523473126e-13
iter = 840      errA=1.3933113118871154e-13      err2_a=2.2398650053913233e-19      err2_b=2.7233491952103565e-13
iter = 841      errA=1.393313383007902e-13      err2_a=2.233293619369886e-19      err2_b=2.7233548745949405e-13
iter = 842      errA=1.3933123540848905e-13      err2_a=2.2221471067292536e-19      err2_b=2.7233531111532404e-13
iter = 843      errA=1.3933126417612825e-13      err2_a=2.2128173869896234e-19      err2_b=2.723352291114065e-13
iter = 844      errA=1.3933127400913542e-13      err2_a=2.20466218167627e-19      err2_b=2.7233534083846007e-13
iter = 845      errA=1.3933132949698073e-13      err2_a=2.200050259241844e-19      err2_b=2.7233542263531183e-13
iter = 846      errA=1.3933134919238525e-13      err2_a=2.197137773226216e-19      err2_b=2.7233550273566936e-13
iter = 847      errA=1.393314081392294e-13      err2_a=2.192513411441751e-19      err2_b=2.7233556545978975e-13
iter = 848      errA=1.3933145576924288e-13      err2_a=2.191821758556787e-19      err2_b=2.723357566023792e-13
iter = 849      errA=1.3933147793720167e-13      err2_a=2.187613295430274e-19      err2_b=2.723359496815368e-13
iter = 850      errA=1.3933145186840979e-13      err2_a=2.1842715235967155e-19      err2_b=2.7233576674846496e-13
iter = 851      errA=1.3933149684103496e-13      err2_a=2.1815064738458917e-19      err2_b=2.723359103611738e-13
iter = 852      errA=1.3933147814555064e-13      err2_a=2.1811303048891314e-19      err2_b=2.723358740427929e-13
iter = 853      errA=1.3933144732232425e-13      err2_a=2.1808722915721577e-19      err2_b=2.7233582833708685e-13
iter = 854      errA=1.393314860666424e-13      err2_a=2.1799473787711983e-19      err2_b=2.723359816059878e-13
iter = 855      errA=1.3933145928086638e-13      err2_a=2.178555849375761e-19      err2_b=2.723359509848654e-13
iter = 856      errA=1.3933147290348927e-13      err2_a=2.176662803255578e-19      err2_b=2.723359875458203e-13
iter = 857      errA=1.393314736304807e-13      err2_a=2.176648448013238e-19      err2_b=2.723359895026216e-13
iter = 858      errA=1.393314562521987e-13      err2_a=2.1751400140325437e-19      err2_b=2.723359136042273e-13
iter = 859      errA=1.3933146543062165e-13      err2_a=2.174671839251909e-19      err2_b=2.7233589430283093e-13
iter = 860      errA=1.3933145756606675e-13      err2_a=2.1740710799916675e-19      err2_b=2.723358412760788e-13
iter = 861      errA=1.393314495808458e-13      err2_a=2.1736119205529393e-19      err2_b=2.7233586106388896e-13
iter = 862      errA=1.393314775158288e-13      err2_a=2.172648948032441e-19      err2_b=2.7233596390292787e-13
iter = 863      errA=1.3933146782230317e-13      err2_a=2.172331064187749e-19      err2_b=2.7233598132842184e-13
iter = 864      errA=1.393314702999603e-13      err2_a=2.1718377916552886e-19      err2_b=2.7233595148271026e-13
iter = 865      errA=1.3933146745342914e-13      err2_a=2.1712144204458185e-19      err2_b=2.723359841811022e-13
iter = 866      errA=1.393314410931997e-13      err2_a=2.1709360644144233e-19      err2_b=2.7233592307334297e-13
iter = 867      errA=1.3933145239360816e-13      err2_a=2.1705930353227445e-19      err2_b=2.723359774616927e-13
iter = 868      errA=1.3933148100231774e-13      err2_a=2.170191195718391e-19      err2_b=2.7233607454995123e-13
iter = 869      errA=1.3933144952108848e-13      err2_a=2.1698411507909847e-19      err2_b=2.7233602751303246e-13
iter = 870      errA=1.3933144813688515e-13      err2_a=2.169539418824853e-19      err2_b=2.7233600500124424e-13
iter = 871      errA=1.3933145157152775e-13      err2_a=2.1693320550372206e-19      err2_b=2.723360308465827e-13
iter = 872      errA=1.3933146420853079e-13      err2_a=2.169262980107297e-19      err2_b=2.723360525690751e-13
iter = 873      errA=1.3933146296648885e-13      err2_a=2.1690845017606727e-19      err2_b=2.723360481038561e-13
iter = 874      errA=1.3933146409467284e-13      err2_a=2.169063063933967e-19      err2_b=2.723360507635732e-13
iter = 875      errA=1.393314686748747e-13      err2_a=2.1689244516149146e-19      err2_b=2.7233604286063934e-13
iter = 876      errA=1.3933146431453716e-13      err2_a=2.1688134069644336e-19      err2_b=2.723360684558355e-13
iter = 877      errA=1.393314595241538e-13      err2_a=2.168777745875841e-19      err2_b=2.7233605076708736e-13
iter = 878      errA=1.3933145600929176e-13      err2_a=2.1686854860460787e-19      err2_b=2.7233604388756156e-13
iter = 879      errA=1.3933146918474088e-13      err2_a=2.1686061140073064e-19      err2_b=2.7233606736293825e-13
iter = 880      errA=1.3933147046449566e-13      err2_a=2.1686018307663567e-19      err2_b=2.7233606587795175e-13
iter = 881      errA=1.393314675944737e-13      err2_a=2.168569645890261e-19      err2_b=2.7233606395033214e-13
iter = 882      errA=1.393314633577097e-13      err2_a=2.1685339865534183e-19      err2_b=2.723360702857376e-13
iter = 883      errA=1.3933145648795105e-13      err2_a=2.168512571743889e-19      err2_b=2.723360464231489e-13
iter = 884      errA=1.393314647610557e-13      err2_a=2.1684728816154825e-19      err2_b=2.7233605629246624e-13
iter = 885      errA=1.3933146724023772e-13      err2_a=2.1684660784640897e-19      err2_b=2.723360670869425e-13
iter = 886      errA=1.3933146767066464e-13      err2_a=2.168461306497588e-19      err2_b=2.7233607059305406e-13
iter = 887      errA=1.3933146275101888e-13      err2_a=2.168426625035198e-19      err2_b=2.72336049275637e-13
iter = 888      errA=1.3933146420277937e-13      err2_a=2.1683933134950623e-19      err2_b=2.723360532667996e-13
iter = 889      errA=1.3933145829764424e-13      err2_a=2.1683672357298776e-19      err2_b=2.723360455073727e-13
iter = 890      errA=1.3933146034560242e-13      err2_a=2.1683594727073413e-19      err2_b=2.7233605808848527e-13
iter = 891      errA=1.3933146256410731e-13      err2_a=2.1683490852467012e-19      err2_b=2.72336058747317e-13
iter = 892      errA=1.3933146303954374e-13      err2_a=2.1683388911340848e-19      err2_b=2.723360583717408e-13
iter = 893      errA=1.3933146198427723e-13      err2_a=2.1683206064355777e-19      err2_b=2.723360597985566e-13
iter = 894      errA=1.3933146274260213e-13      err2_a=2.1683153545872976e-19      err2_b=2.723360586564127e-13
iter = 895      errA=1.3933146385787593e-13      err2_a=2.1683059550186983e-19      err2_b=2.7233606320463826e-13
iter = 896      errA=1.3933146459393702e-13      err2_a=2.1683002143493296e-19      err2_b=2.7233606323077214e-13
iter = 897      errA=1.3933146663341396e-13      err2_a=2.1682949346452346e-19      err2_b=2.723360705855854e-13
iter = 898      errA=1.3933146681076728e-13      err2_a=2.1682910972007603e-19      err2_b=2.723360677012334e-13
iter = 899      errA=1.3933146696067271e-13      err2_a=2.1682817555189324e-19      err2_b=2.7233607052274315e-13
iter = 900      errA=1.393314675874121e-13      err2_a=2.1682740542527106e-19      err2_b=2.723360736007501e-13
iter = 901      errA=1.3933146636181505e-13      err2_a=2.1682683795918122e-19      err2_b=2.7233606697930856e-13
iter = 902      errA=1.3933146670726573e-13      err2_a=2.1682674640267962e-19      err2_b=2.7233606724441706e-13
iter = 903      errA=1.3933146613035173e-13      err2_a=2.1682638468856036e-19      err2_b=2.723360652869207e-13
iter = 904      errA=1.3933146592527548e-13      err2_a=2.1682617282052833e-19      err2_b=2.723360686411813e-13
iter = 905      errA=1.3933146547793529e-13      err2_a=2.1682615326919724e-19      err2_b=2.7233606764944966e-13
iter = 906      errA=1.3933146584550988e-13      err2_a=2.1682590419039876e-19      err2_b=2.723360671993725e-13
iter = 907      errA=1.3933146605054238e-13      err2_a=2.1682573659423511e-19      err2_b=2.7233606928081547e-13
iter = 908      errA=1.3933146558772587e-13      err2_a=2.168254353048703e-19      err2_b=2.723360734345963e-13
iter = 909      errA=1.3933146662409033e-13      err2_a=2.1682538386074647e-19      err2_b=2.723360777881127e-13
iter = 910      errA=1.3933146177968743e-13      err2_a=2.168251196043152e-19      err2_b=2.723360673121296e-13
iter = 911      errA=1.3933146152707622e-13      err2_a=2.168250784249409e-19      err2_b=2.7233606723229264e-13
iter = 912      errA=1.3933146068656767e-13      err2_a=2.1682498315013606e-19      err2_b=2.7233606549602867e-13
iter = 913      errA=1.393314604016258e-13      err2_a=2.1682497158850538e-19      err2_b=2.723360647005119e-13
iter = 914      errA=1.3933146008791375e-13      err2_a=2.1682485637318506e-19      err2_b=2.7233606206287077e-13
iter = 915      errA=1.393314606868066e-13      err2_a=2.1682472700687076e-19      err2_b=2.7233606531903615e-13
iter = 916      errA=1.3933146118132593e-13      err2_a=2.1682467624349357e-19      err2_b=2.723360661591178e-13
iter = 917      errA=1.3933146048885335e-13      err2_a=2.1682454717406505e-19      err2_b=2.7233606454294086e-13
iter = 918      errA=1.3933146089941567e-13      err2_a=2.1682444136101517e-19      err2_b=2.7233606461794853e-13
iter = 919      errA=1.3933146183269785e-13      err2_a=2.168243525504809e-19      err2_b=2.7233606413955e-13
iter = 920      errA=1.393314619033406e-13      err2_a=2.1682432311968003e-19      err2_b=2.723360647743478e-13
iter = 921      errA=1.3933146131023065e-13      err2_a=2.1682428235874695e-19      err2_b=2.7233606367236875e-13
iter = 922      errA=1.3933146068110095e-13      err2_a=2.1682426159062346e-19      err2_b=2.723360623849773e-13
iter = 923      errA=1.3933146055176977e-13      err2_a=2.1682420357931556e-19      err2_b=2.72336062033481e-13
iter = 924      errA=1.3933146088354508e-13      err2_a=2.1682415768429807e-19      err2_b=2.723360635716566e-13
iter = 925      errA=1.393314606908299e-13      err2_a=2.1682413245203681e-19      err2_b=2.723360629301864e-13
iter = 926      errA=1.393314601620357e-13      err2_a=2.1682411324474034e-19      err2_b=2.723360609314737e-13
iter = 927      errA=1.3933146022908848e-13      err2_a=2.1682411077119487e-19      err2_b=2.723360611934531e-13
iter = 928      errA=1.3933145965062972e-13      err2_a=2.168240809445276e-19      err2_b=2.7233605949523843e-13
iter = 929      errA=1.3933146002297109e-13      err2_a=2.168240558042286e-19      err2_b=2.723360609077492e-13
iter = 930      errA=1.393314601828871e-13      err2_a=2.1682403629183356e-19      err2_b=2.723360614424315e-13
iter = 931      errA=1.3933146033085782e-13      err2_a=2.168240200307668e-19      err2_b=2.7233606081442854e-13
iter = 932      errA=1.3933146063414078e-13      err2_a=2.1682400874019317e-19      err2_b=2.7233606117906453e-13
iter = 933      errA=1.3933146057246946e-13      err2_a=2.1682400712069382e-19      err2_b=2.723360608869179e-13
iter = 934      errA=1.393314601845568e-13      err2_a=2.1682400331679804e-19      err2_b=2.723360605777103e-13
iter = 935      errA=1.3933146019110557e-13      err2_a=2.16824001402087e-19      err2_b=2.723360604855976e-13
iter = 936      errA=1.3933146011639582e-13      err2_a=2.1682399281482358e-19      err2_b=2.723360602353557e-13
iter = 937      errA=1.393314600828254e-13      err2_a=2.1682398427953056e-19      err2_b=2.723360594943055e-13
iter = 938      errA=1.3933146034774623e-13      err2_a=2.1682397943118246e-19      err2_b=2.723360605891482e-13
iter = 939      errA=1.393314604521093e-13      err2_a=2.1682397588000884e-19      err2_b=2.7233606002811637e-13
iter = 940      errA=1.3933146050335393e-13      err2_a=2.1682397231121034e-19      err2_b=2.723360601397061e-13
iter = 941      errA=1.3933146060780919e-13      err2_a=2.168239702281437e-19      err2_b=2.7233606030294365e-13
iter = 942      errA=1.3933146041539268e-13      err2_a=2.1682396664196866e-19      err2_b=2.7233606024455996e-13
iter = 943      errA=1.3933146056620752e-13      err2_a=2.1682396484707858e-19      err2_b=2.723360606468203e-13
iter = 944      errA=1.393314606983674e-13      err2_a=2.168239613911537e-19      err2_b=2.723360610387722e-13
iter = 945      errA=1.393314605881305e-13      err2_a=2.1682395856460547e-19      err2_b=2.7233606053424175e-13
iter = 946      errA=1.3933146063919916e-13      err2_a=2.1682395774763343e-19      err2_b=2.7233606086286576e-13
iter = 947      errA=1.3933146059851163e-13      err2_a=2.168239557369675e-19      err2_b=2.723360609459652e-13
iter = 948      errA=1.3933146071812786e-13      err2_a=2.1682395390234159e-19      err2_b=2.7233606132347096e-13
iter = 949      errA=1.3933146079874081e-13      err2_a=2.1682395324655565e-19      err2_b=2.723360616024761e-13
iter = 950      errA=1.3933146082974368e-13      err2_a=2.168239520693098e-19      err2_b=2.7233606145321887e-13
iter = 951      errA=1.393314607508819e-13      err2_a=2.1682395172853765e-19      err2_b=2.7233606126222345e-13
iter = 952      errA=1.3933146060923984e-13      err2_a=2.16823950744902e-19      err2_b=2.7233606108298653e-13
iter = 953      errA=1.393314606371597e-13      err2_a=2.1682395005001435e-19      err2_b=2.7233606108634316e-13
iter = 954      errA=1.3933146062195613e-13      err2_a=2.1682394999354117e-19      err2_b=2.723360610994774e-13
iter = 955      errA=1.3933146066345915e-13      err2_a=2.1682394961572798e-19      err2_b=2.7233606113244455e-13
iter = 956      errA=1.3933146079463606e-13      err2_a=2.1682394889638982e-19      err2_b=2.723360615583546e-13
iter = 957      errA=1.3933146074932745e-13      err2_a=2.1682394885671795e-19      err2_b=2.723360614400764e-13
iter = 958      errA=1.3933146077724326e-13      err2_a=2.1682394822650822e-19      err2_b=2.7233606132611326e-13
iter = 959      errA=1.3933146070020363e-13      err2_a=2.1682394771166138e-19      err2_b=2.723360612632007e-13
iter = 960      errA=1.3933146074415628e-13      err2_a=2.1682394758325838e-19      err2_b=2.7233606129264056e-13
iter = 961      errA=1.3933146077273766e-13      err2_a=2.1682394732972432e-19      err2_b=2.7233606148914034e-13
iter = 962      errA=1.3933146073734406e-13      err2_a=2.1682394730693628e-19      err2_b=2.7233606138365754e-13
iter = 963      errA=1.39331460654354e-13      err2_a=2.1682394701629992e-19      err2_b=2.723360611522102e-13
iter = 964      errA=1.3933146064188507e-13      err2_a=2.1682394690494313e-19      err2_b=2.7233606123942135e-13
iter = 965      errA=1.393314606753598e-13      err2_a=2.1682394666902962e-19      err2_b=2.723360613844348e-13
iter = 966      errA=1.3933146073994871e-13      err2_a=2.1682394644873754e-19      err2_b=2.7233606149450126e-13
iter = 967      errA=1.3933146074619927e-13      err2_a=2.168239463010405e-19      err2_b=2.723360614464842e-13
iter = 968      errA=1.3933146075118828e-13      err2_a=2.1682394627826373e-19      err2_b=2.723360614781938e-13
iter = 969      errA=1.3933146075550775e-13      err2_a=2.1682394622731032e-19      err2_b=2.7233606152897733e-13
iter = 970      errA=1.39331460766004e-13      err2_a=2.168239460996682e-19      err2_b=2.7233606150825167e-13
iter = 971      errA=1.3933146079780024e-13      err2_a=2.1682394599095389e-19      err2_b=2.7233606157488066e-13
iter = 972      errA=1.393314607889588e-13      err2_a=2.168239458998847e-19      err2_b=2.72336061544974e-13
iter = 973      errA=1.3933146079117083e-13      err2_a=2.1682394583213504e-19      err2_b=2.723360614824477e-13
iter = 974      errA=1.39331460779383e-13      err2_a=2.1682394581205842e-19      err2_b=2.7233606149833227e-13
iter = 975      errA=1.393314607775497e-13      err2_a=2.1682394578360757e-19      err2_b=2.7233606147466887e-13
iter = 976      errA=1.3933146078862724e-13      err2_a=2.1682394576053257e-19      err2_b=2.7233606154748757e-13
iter = 977      errA=1.3933146083384507e-13      err2_a=2.1682394571508318e-19      err2_b=2.723360616119922e-13
iter = 978      errA=1.393314608340748e-13      err2_a=2.1682394567922785e-19      err2_b=2.7233606157666083e-13
iter = 979      errA=1.3933146082501132e-13      err2_a=2.168239456735899e-19      err2_b=2.723360615638794e-13
iter = 980      errA=1.393314608368858e-13      err2_a=2.1682394564753814e-19      err2_b=2.723360615784251e-13
iter = 981      errA=1.3933146082323604e-13      err2_a=2.1682394562305155e-19      err2_b=2.723360615500873e-13
iter = 982      errA=1.393314608393133e-13      err2_a=2.1682394560266467e-19      err2_b=2.723360616156438e-13
iter = 983      errA=1.3933146083042283e-13      err2_a=2.1682394558790124e-19      err2_b=2.7233606163036704e-13
iter = 984      errA=1.393314608207612e-13      err2_a=2.1682394558288496e-19      err2_b=2.723360615877209e-13
iter = 985      errA=1.3933146082038736e-13      err2_a=2.1682394557846348e-19      err2_b=2.7233606158604295e-13
iter = 986      errA=1.393314608220556e-13      err2_a=2.1682394557166952e-19      err2_b=2.7233606158966853e-13
iter = 987      errA=1.393314608177395e-13      err2_a=2.1682394556807083e-19      err2_b=2.723360615615144e-13
iter = 988      errA=1.393314608183418e-13      err2_a=2.16823945561763e-19      err2_b=2.7233606157620736e-13
iter = 989      errA=1.3933146081246518e-13      err2_a=2.1682394555998662e-19      err2_b=2.723360615689425e-13
iter = 990      errA=1.393314608145555e-13      err2_a=2.1682394555268652e-19      err2_b=2.723360615636864e-13
iter = 991      errA=1.393314608070531e-13      err2_a=2.1682394554618572e-19      err2_b=2.7233606155793163e-13
iter = 992      errA=1.393314608117815e-13      err2_a=2.1682394554095188e-19      err2_b=2.723360615652896e-13
iter = 993      errA=1.393314608127487e-13      err2_a=2.168239455391122e-19      err2_b=2.7233606157566497e-13
iter = 994      errA=1.3933146081466328e-13      err2_a=2.1682394553870894e-19      err2_b=2.723360615799447e-13
iter = 995      errA=1.3933146080729232e-13      err2_a=2.168239455360822e-19      err2_b=2.723360615534953e-13
iter = 996      errA=1.3933146080863586e-13      err2_a=2.1682394553559e-19      err2_b=2.7233606155579613e-13
iter = 997      errA=1.3933146080482118e-13      err2_a=2.1682394553243003e-19      err2_b=2.7233606154666877e-13
iter = 998      errA=1.3933146080260792e-13      err2_a=2.1682394552947536e-19      err2_b=2.723360615261028e-13
iter = 999      errA=1.3933146080299885e-13      err2_a=2.168239455273491e-19      err2_b=2.723360615275371e-13
iter = 1000      errA=1.3933146080272712e-13      err2_a=2.1682394552667325e-19      err2_b=2.7233606152401056e-13
